,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,month,Quarter,QYear,Byear
209,CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2011,FEB FY2011,1312,01-02-2020,FEB,Q3,2011,2020
210,CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2011,MAR FY2011,3048,01-03-2020,MAR,Q3,2011,2020
211,CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2012,APR FY2012,4616,01-04-2021,APR,Q3,2012,2021
212,CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2012,FEB FY2012,2528,01-02-2021,FEB,Q3,2012,2021
213,CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2012,MAR FY2012,2656,01-03-2021,MAR,Q3,2012,2021
214,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2011,JUL FY2011,6640,01-07-2020,JUL,Q4,2011,2020
215,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2011,JUN FY2011,2704,01-06-2020,JUN,Q4,2011,2020
216,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2011,MAY FY2011,1712,01-05-2020,MAY,Q4,2011,2020
217,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2012,JUL FY2012,10360,01-07-2021,JUL,Q4,2012,2021
218,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2012,JUN FY2012,3816,01-06-2021,JUN,Q4,2012,2021
219,CPBU,DNAHW,DN2-SD19T61X-EV,Q4 FY2012,MAY FY2012,3240,01-05-2021,MAY,Q4,2012,2021
220,CRBU,8000,88-LC0-36FH,Q1 FY2022,AUG FY2022,45,01-08-2022,AUG,Q1,2022,2022
221,CRBU,8000,88-LC0-36FH,Q1 FY2022,OCT FY2022,262,01-10-2022,OCT,Q1,2022,2022
222,CRBU,8000,88-LC0-36FH,Q1 FY2022,SEP FY2022,68,01-09-2022,SEP,Q1,2022,2022
223,CRBU,8000,88-LC0-36FH,Q2 FY2022,DEC FY2022,161,01-12-2022,DEC,Q2,2022,2022
224,CRBU,8000,88-LC0-36FH,Q2 FY2022,JAN FY2022,134,01-01-2022,JAN,Q2,2022,2022
225,CRBU,8000,88-LC0-36FH,Q2 FY2022,NOV FY2022,45,01-11-2022,NOV,Q2,2022,2022
226,CRBU,8000,88-LC0-36FH,Q3 FY2012,APR FY2012,2,01-04-2021,APR,Q3,2012,2021
227,CRBU,8000,88-LC0-36FH,Q3 FY2012,MAR FY2012,72,01-03-2021,MAR,Q3,2012,2021
228,CRBU,8000,88-LC0-36FH,Q4 FY2012,JUL FY2012,2,01-07-2021,JUL,Q4,2012,2021
229,CRBU,8000,88-LC0-36FH,Q4 FY2012,JUN FY2012,0,01-06-2021,JUN,Q4,2012,2021
230,CRBU,8000,88-LC0-36FH,Q4 FY2012,MAY FY2012,58,01-05-2021,MAY,Q4,2012,2021
231,CRBU,8000,8201-SYS,Q1 FY2012,OCT FY2012,63,01-10-2021,OCT,Q1,2012,2021
232,CRBU,8000,8201-SYS,Q1 FY2012,SEP FY2012,1,01-09-2021,SEP,Q1,2012,2021
233,CRBU,8000,8201-SYS,Q1 FY2022,AUG FY2022,194,01-08-2022,AUG,Q1,2022,2022
234,CRBU,8000,8201-SYS,Q1 FY2022,OCT FY2022,348,01-10-2022,OCT,Q1,2022,2022
235,CRBU,8000,8201-SYS,Q1 FY2022,SEP FY2022,193,01-09-2022,SEP,Q1,2022,2022
236,CRBU,8000,8201-SYS,Q2 FY2012,DEC FY2012,4,01-12-2021,DEC,Q2,2012,2021
237,CRBU,8000,8201-SYS,Q2 FY2012,JAN FY2012,19,01-01-2021,JAN,Q2,2012,2021
238,CRBU,8000,8201-SYS,Q2 FY2012,NOV FY2012,3,01-11-2021,NOV,Q2,2012,2021
239,CRBU,8000,8201-SYS,Q2 FY2022,DEC FY2022,418,01-12-2022,DEC,Q2,2022,2022
240,CRBU,8000,8201-SYS,Q2 FY2022,JAN FY2022,505,01-01-2022,JAN,Q2,2022,2022
241,CRBU,8000,8201-SYS,Q2 FY2022,NOV FY2022,304,01-11-2022,NOV,Q2,2022,2022
242,CRBU,8000,8201-SYS,Q3 FY2012,APR FY2012,25,01-04-2021,APR,Q3,2012,2021
243,CRBU,8000,8201-SYS,Q3 FY2012,FEB FY2012,4,01-02-2021,FEB,Q3,2012,2021
244,CRBU,8000,8201-SYS,Q3 FY2012,MAR FY2012,3,01-03-2021,MAR,Q3,2012,2021
245,CRBU,8000,8201-SYS,Q4 FY2012,JUL FY2012,146,01-07-2021,JUL,Q4,2012,2021
246,CRBU,8000,8201-SYS,Q4 FY2012,JUN FY2012,2,01-06-2021,JUN,Q4,2012,2021
247,CRBU,8000,8201-SYS,Q4 FY2012,MAY FY2012,10,01-05-2021,MAY,Q4,2012,2021
248,CRBU,8000,8800-LC-36FH,Q1 FY2012,AUG FY2012,9,01-08-2021,AUG,Q1,2012,2021
249,CRBU,8000,8800-LC-36FH,Q1 FY2012,OCT FY2012,1,01-10-2021,OCT,Q1,2012,2021
250,CRBU,8000,8800-LC-36FH,Q1 FY2012,SEP FY2012,8,01-09-2021,SEP,Q1,2012,2021
251,CRBU,8000,8800-LC-36FH,Q1 FY2022,AUG FY2022,122,01-08-2022,AUG,Q1,2022,2022
252,CRBU,8000,8800-LC-36FH,Q1 FY2022,OCT FY2022,436,01-10-2022,OCT,Q1,2022,2022
253,CRBU,8000,8800-LC-36FH,Q1 FY2022,SEP FY2022,182,01-09-2022,SEP,Q1,2022,2022
254,CRBU,8000,8800-LC-36FH,Q2 FY2012,DEC FY2012,52,01-12-2021,DEC,Q2,2012,2021
255,CRBU,8000,8800-LC-36FH,Q2 FY2012,JAN FY2012,7,01-01-2021,JAN,Q2,2012,2021
256,CRBU,8000,8800-LC-36FH,Q2 FY2012,NOV FY2012,6,01-11-2021,NOV,Q2,2012,2021
257,CRBU,8000,8800-LC-36FH,Q2 FY2022,DEC FY2022,7,01-12-2022,DEC,Q2,2022,2022
258,CRBU,8000,8800-LC-36FH,Q2 FY2022,JAN FY2022,456,01-01-2022,JAN,Q2,2022,2022
259,CRBU,8000,8800-LC-36FH,Q2 FY2022,NOV FY2022,249,01-11-2022,NOV,Q2,2022,2022
260,CRBU,8000,8800-LC-36FH,Q3 FY2011,APR FY2011,9,01-04-2020,APR,Q3,2011,2020
261,CRBU,8000,8800-LC-36FH,Q3 FY2011,FEB FY2011,1,01-02-2020,FEB,Q3,2011,2020
262,CRBU,8000,8800-LC-36FH,Q3 FY2011,MAR FY2011,1,01-03-2020,MAR,Q3,2011,2020
263,CRBU,8000,8800-LC-36FH,Q3 FY2012,APR FY2012,72,01-04-2021,APR,Q3,2012,2021
264,CRBU,8000,8800-LC-36FH,Q3 FY2012,FEB FY2012,24,01-02-2021,FEB,Q3,2012,2021
265,CRBU,8000,8800-LC-36FH,Q3 FY2012,MAR FY2012,43,01-03-2021,MAR,Q3,2012,2021
266,CRBU,8000,8800-LC-36FH,Q4 FY2011,JUL FY2011,5,01-07-2020,JUL,Q4,2011,2020
267,CRBU,8000,8800-LC-36FH,Q4 FY2011,JUN FY2011,0,01-06-2020,JUN,Q4,2011,2020
268,CRBU,8000,8800-LC-36FH,Q4 FY2011,MAY FY2011,24,01-05-2020,MAY,Q4,2011,2020
269,CRBU,8000,8800-LC-36FH,Q4 FY2012,JUL FY2012,52,01-07-2021,JUL,Q4,2012,2021
270,CRBU,8000,8800-LC-36FH,Q4 FY2012,JUN FY2012,4,01-06-2021,JUN,Q4,2012,2021
271,CRBU,8000,8800-LC-36FH,Q4 FY2012,MAY FY2012,21,01-05-2021,MAY,Q4,2012,2021
272,CRBU,8000,8800-LC-48H,Q1 FY2011,AUG FY2011,6,01-08-2020,AUG,Q1,2011,2020
273,CRBU,8000,8800-LC-48H,Q1 FY2011,OCT FY2011,4,01-10-2020,OCT,Q1,2011,2020
274,CRBU,8000,8800-LC-48H,Q1 FY2011,SEP FY2011,0,01-09-2020,SEP,Q1,2011,2020
275,CRBU,8000,8800-LC-48H,Q1 FY2012,AUG FY2012,79,01-08-2021,AUG,Q1,2012,2021
276,CRBU,8000,8800-LC-48H,Q1 FY2012,OCT FY2012,604,01-10-2021,OCT,Q1,2012,2021
277,CRBU,8000,8800-LC-48H,Q1 FY2012,SEP FY2012,20,01-09-2021,SEP,Q1,2012,2021
278,CRBU,8000,8800-LC-48H,Q1 FY2022,AUG FY2022,911,01-08-2022,AUG,Q1,2022,2022
279,CRBU,8000,8800-LC-48H,Q1 FY2022,OCT FY2022,1685,01-10-2022,OCT,Q1,2022,2022
280,CRBU,8000,8800-LC-48H,Q1 FY2022,SEP FY2022,79,01-09-2022,SEP,Q1,2022,2022
281,CRBU,8000,8800-LC-48H,Q2 FY2011,DEC FY2011,37,01-12-2020,DEC,Q2,2011,2020
282,CRBU,8000,8800-LC-48H,Q2 FY2011,NOV FY2011,0,01-11-2020,NOV,Q2,2011,2020
283,CRBU,8000,8800-LC-48H,Q2 FY2012,DEC FY2012,317,01-12-2021,DEC,Q2,2012,2021
284,CRBU,8000,8800-LC-48H,Q2 FY2012,JAN FY2012,985,01-01-2021,JAN,Q2,2012,2021
285,CRBU,8000,8800-LC-48H,Q2 FY2012,NOV FY2012,2848,01-11-2021,NOV,Q2,2012,2021
286,CRBU,8000,8800-LC-48H,Q2 FY2022,DEC FY2022,181,01-12-2022,DEC,Q2,2022,2022
287,CRBU,8000,8800-LC-48H,Q2 FY2022,JAN FY2022,428,01-01-2022,JAN,Q2,2022,2022
288,CRBU,8000,8800-LC-48H,Q2 FY2022,NOV FY2022,815,01-11-2022,NOV,Q2,2022,2022
289,CRBU,8000,8800-LC-48H,Q3 FY2011,APR FY2011,3,01-04-2020,APR,Q3,2011,2020
290,CRBU,8000,8800-LC-48H,Q3 FY2011,FEB FY2011,2,01-02-2020,FEB,Q3,2011,2020
291,CRBU,8000,8800-LC-48H,Q3 FY2011,MAR FY2011,8,01-03-2020,MAR,Q3,2011,2020
292,CRBU,8000,8800-LC-48H,Q3 FY2012,APR FY2012,49,01-04-2021,APR,Q3,2012,2021
293,CRBU,8000,8800-LC-48H,Q3 FY2012,FEB FY2012,191,01-02-2021,FEB,Q3,2012,2021
294,CRBU,8000,8800-LC-48H,Q3 FY2012,MAR FY2012,413,01-03-2021,MAR,Q3,2012,2021
295,CRBU,8000,8800-LC-48H,Q4 FY2011,JUL FY2011,52,01-07-2020,JUL,Q4,2011,2020
296,CRBU,8000,8800-LC-48H,Q4 FY2011,JUN FY2011,8,01-06-2020,JUN,Q4,2011,2020
297,CRBU,8000,8800-LC-48H,Q4 FY2011,MAY FY2011,3,01-05-2020,MAY,Q4,2011,2020
298,CRBU,8000,8800-LC-48H,Q4 FY2012,JUL FY2012,15,01-07-2021,JUL,Q4,2012,2021
299,CRBU,8000,8800-LC-48H,Q4 FY2012,JUN FY2012,131,01-06-2021,JUN,Q4,2012,2021
300,CRBU,8000,8800-LC-48H,Q4 FY2012,MAY FY2012,17,01-05-2021,MAY,Q4,2012,2021
301,CRBU,8000,8808-FC,Q1 FY2012,AUG FY2012,157,01-08-2021,AUG,Q1,2012,2021
302,CRBU,8000,8808-FC,Q1 FY2012,OCT FY2012,1008,01-10-2021,OCT,Q1,2012,2021
303,CRBU,8000,8808-FC,Q1 FY2012,SEP FY2012,18,01-09-2021,SEP,Q1,2012,2021
304,CRBU,8000,8808-FC,Q1 FY2022,AUG FY2022,163,01-08-2022,AUG,Q1,2022,2022
305,CRBU,8000,8808-FC,Q1 FY2022,OCT FY2022,237,01-10-2022,OCT,Q1,2022,2022
306,CRBU,8000,8808-FC,Q1 FY2022,SEP FY2022,280,01-09-2022,SEP,Q1,2022,2022
307,CRBU,8000,8808-FC,Q2 FY2012,DEC FY2012,552,01-12-2021,DEC,Q2,2012,2021
308,CRBU,8000,8808-FC,Q2 FY2012,JAN FY2012,1063,01-01-2021,JAN,Q2,2012,2021
309,CRBU,8000,8808-FC,Q2 FY2012,NOV FY2012,2572,01-11-2021,NOV,Q2,2012,2021
310,CRBU,8000,8808-FC,Q2 FY2022,DEC FY2022,392,01-12-2022,DEC,Q2,2022,2022
311,CRBU,8000,8808-FC,Q2 FY2022,JAN FY2022,240,01-01-2022,JAN,Q2,2022,2022
312,CRBU,8000,8808-FC,Q2 FY2022,NOV FY2022,669,01-11-2022,NOV,Q2,2022,2022
313,CRBU,8000,8808-FC,Q3 FY2011,APR FY2011,16,01-04-2020,APR,Q3,2011,2020
314,CRBU,8000,8808-FC,Q3 FY2011,FEB FY2011,0,01-02-2020,FEB,Q3,2011,2020
315,CRBU,8000,8808-FC,Q3 FY2011,MAR FY2011,0,01-03-2020,MAR,Q3,2011,2020
316,CRBU,8000,8808-FC,Q3 FY2012,APR FY2012,74,01-04-2021,APR,Q3,2012,2021
317,CRBU,8000,8808-FC,Q3 FY2012,FEB FY2012,615,01-02-2021,FEB,Q3,2012,2021
318,CRBU,8000,8808-FC,Q3 FY2012,MAR FY2012,758,01-03-2021,MAR,Q3,2012,2021
319,CRBU,8000,8808-FC,Q4 FY2011,JUL FY2011,10,01-07-2020,JUL,Q4,2011,2020
320,CRBU,8000,8808-FC,Q4 FY2011,JUN FY2011,0,01-06-2020,JUN,Q4,2011,2020
321,CRBU,8000,8808-FC,Q4 FY2011,MAY FY2011,5,01-05-2020,MAY,Q4,2011,2020
322,CRBU,8000,8808-FC,Q4 FY2012,JUL FY2012,156,01-07-2021,JUL,Q4,2012,2021
323,CRBU,8000,8808-FC,Q4 FY2012,JUN FY2012,71,01-06-2021,JUN,Q4,2012,2021
324,CRBU,8000,8808-FC,Q4 FY2012,MAY FY2012,112,01-05-2021,MAY,Q4,2012,2021
325,CRBU,8000,8808-SYS,Q1 FY2012,AUG FY2012,27,01-08-2021,AUG,Q1,2012,2021
326,CRBU,8000,8808-SYS,Q1 FY2012,OCT FY2012,201,01-10-2021,OCT,Q1,2012,2021
327,CRBU,8000,8808-SYS,Q1 FY2012,SEP FY2012,3,01-09-2021,SEP,Q1,2012,2021
328,CRBU,8000,8808-SYS,Q1 FY2022,AUG FY2022,140,01-08-2022,AUG,Q1,2022,2022
329,CRBU,8000,8808-SYS,Q1 FY2022,OCT FY2022,448,01-10-2022,OCT,Q1,2022,2022
330,CRBU,8000,8808-SYS,Q1 FY2022,SEP FY2022,132,01-09-2022,SEP,Q1,2022,2022
331,CRBU,8000,8808-SYS,Q2 FY2012,DEC FY2012,105,01-12-2021,DEC,Q2,2012,2021
332,CRBU,8000,8808-SYS,Q2 FY2012,JAN FY2012,215,01-01-2021,JAN,Q2,2012,2021
333,CRBU,8000,8808-SYS,Q2 FY2012,NOV FY2012,512,01-11-2021,NOV,Q2,2012,2021
334,CRBU,8000,8808-SYS,Q2 FY2022,DEC FY2022,286,01-12-2022,DEC,Q2,2022,2022
335,CRBU,8000,8808-SYS,Q2 FY2022,JAN FY2022,141,01-01-2022,JAN,Q2,2022,2022
336,CRBU,8000,8808-SYS,Q2 FY2022,NOV FY2022,291,01-11-2022,NOV,Q2,2022,2022
337,CRBU,8000,8808-SYS,Q3 FY2012,APR FY2012,10,01-04-2021,APR,Q3,2012,2021
338,CRBU,8000,8808-SYS,Q3 FY2012,FEB FY2012,128,01-02-2021,FEB,Q3,2012,2021
339,CRBU,8000,8808-SYS,Q3 FY2012,MAR FY2012,148,01-03-2021,MAR,Q3,2012,2021
340,CRBU,8000,8808-SYS,Q4 FY2011,JUL FY2011,0,01-07-2020,JUL,Q4,2011,2020
341,CRBU,8000,8808-SYS,Q4 FY2011,JUN FY2011,0,01-06-2020,JUN,Q4,2011,2020
342,CRBU,8000,8808-SYS,Q4 FY2012,JUL FY2012,123,01-07-2021,JUL,Q4,2012,2021
343,CRBU,8000,8808-SYS,Q4 FY2012,JUN FY2012,151,01-06-2021,JUN,Q4,2012,2021
344,CRBU,8000,8808-SYS,Q4 FY2012,MAY FY2012,16,01-05-2021,MAY,Q4,2012,2021
345,CRBU,8000,8812-SYS,Q1 FY2012,AUG FY2012,1,01-08-2021,AUG,Q1,2012,2021
346,CRBU,8000,8812-SYS,Q1 FY2012,SEP FY2012,0,01-09-2021,SEP,Q1,2012,2021
347,CRBU,8000,8812-SYS,Q1 FY2022,AUG FY2022,0,01-08-2022,AUG,Q1,2022,2022
348,CRBU,8000,8812-SYS,Q1 FY2022,OCT FY2022,31,01-10-2022,OCT,Q1,2022,2022
349,CRBU,8000,8812-SYS,Q2 FY2012,DEC FY2012,8,01-12-2021,DEC,Q2,2012,2021
350,CRBU,8000,8812-SYS,Q2 FY2012,JAN FY2012,2,01-01-2021,JAN,Q2,2012,2021
351,CRBU,8000,8812-SYS,Q2 FY2012,NOV FY2012,2,01-11-2021,NOV,Q2,2012,2021
352,CRBU,8000,8812-SYS,Q2 FY2022,DEC FY2022,4,01-12-2022,DEC,Q2,2022,2022
353,CRBU,8000,8812-SYS,Q2 FY2022,JAN FY2022,9,01-01-2022,JAN,Q2,2022,2022
354,CRBU,8000,8812-SYS,Q2 FY2022,NOV FY2022,44,01-11-2022,NOV,Q2,2022,2022
355,CRBU,8000,8812-SYS,Q3 FY2012,APR FY2012,0,01-04-2021,APR,Q3,2012,2021
356,CRBU,8000,8812-SYS,Q3 FY2012,MAR FY2012,2,01-03-2021,MAR,Q3,2012,2021
357,CRBU,8000,8812-SYS,Q4 FY2011,JUL FY2011,1,01-07-2020,JUL,Q4,2011,2020
358,CRBU,8000,8812-SYS,Q4 FY2011,JUN FY2011,0,01-06-2020,JUN,Q4,2011,2020
359,CRBU,8000,8812-SYS,Q4 FY2012,JUL FY2012,3,01-07-2021,JUL,Q4,2012,2021
360,CRBU,8000,8812-SYS,Q4 FY2012,JUN FY2012,2,01-06-2021,JUN,Q4,2012,2021
361,CRBU,8000,8812-SYS,Q4 FY2012,MAY FY2012,4,01-05-2021,MAY,Q4,2012,2021
362,CRBU,8000,8818-SYS,Q1 FY2012,OCT FY2012,1,01-10-2021,OCT,Q1,2012,2021
363,CRBU,8000,8818-SYS,Q1 FY2022,AUG FY2022,0,01-08-2022,AUG,Q1,2022,2022
364,CRBU,8000,8818-SYS,Q1 FY2022,OCT FY2022,28,01-10-2022,OCT,Q1,2022,2022
365,CRBU,8000,8818-SYS,Q1 FY2022,SEP FY2022,49,01-09-2022,SEP,Q1,2022,2022
366,CRBU,8000,8818-SYS,Q2 FY2012,DEC FY2012,0,01-12-2021,DEC,Q2,2012,2021
367,CRBU,8000,8818-SYS,Q2 FY2012,NOV FY2012,1,01-11-2021,NOV,Q2,2012,2021
368,CRBU,8000,8818-SYS,Q2 FY2022,DEC FY2022,13,01-12-2022,DEC,Q2,2022,2022
369,CRBU,8000,8818-SYS,Q2 FY2022,JAN FY2022,30,01-01-2022,JAN,Q2,2022,2022
370,CRBU,8000,8818-SYS,Q2 FY2022,NOV FY2022,3,01-11-2022,NOV,Q2,2022,2022
371,CRBU,8000,8818-SYS,Q3 FY2012,APR FY2012,2,01-04-2021,APR,Q3,2012,2021
372,CRBU,8000,8818-SYS,Q3 FY2012,FEB FY2012,2,01-02-2021,FEB,Q3,2012,2021
373,CRBU,8000,8818-SYS,Q3 FY2012,MAR FY2012,54,01-03-2021,MAR,Q3,2012,2021
374,CRBU,8000,8818-SYS,Q4 FY2012,JUL FY2012,10,01-07-2021,JUL,Q4,2012,2021
375,CRBU,8000,8818-SYS,Q4 FY2012,JUN FY2012,18,01-06-2021,JUN,Q4,2012,2021
376,CRBU,8000,8818-SYS,Q4 FY2012,MAY FY2012,1,01-05-2021,MAY,Q4,2012,2021
377,CRBU,NCS55FC,NC55-5504-FC2,Q1 FY2012,OCT FY2012,60,01-10-2021,OCT,Q1,2012,2021
378,CRBU,NCS55FC,NC55-5504-FC2,Q1 FY2022,AUG FY2022,270,01-08-2022,AUG,Q1,2022,2022
379,CRBU,NCS55FC,NC55-5504-FC2,Q1 FY2022,OCT FY2022,1,01-10-2022,OCT,Q1,2022,2022
380,CRBU,NCS55FC,NC55-5504-FC2,Q1 FY2022,SEP FY2022,812,01-09-2022,SEP,Q1,2022,2022
381,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,DEC FY2012,67,01-12-2021,DEC,Q2,2012,2021
382,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,JAN FY2012,149,01-01-2021,JAN,Q2,2012,2021
383,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,NOV FY2012,24,01-11-2021,NOV,Q2,2012,2021
384,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2022,DEC FY2022,354,01-12-2022,DEC,Q2,2022,2022
385,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2022,JAN FY2022,458,01-01-2022,JAN,Q2,2022,2022
386,CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2022,NOV FY2022,90,01-11-2022,NOV,Q2,2022,2022
387,CRBU,NCS55FC,NC55-5504-FC2,Q3 FY2012,APR FY2012,852,01-04-2021,APR,Q3,2012,2021
388,CRBU,NCS55FC,NC55-5504-FC2,Q3 FY2012,FEB FY2012,588,01-02-2021,FEB,Q3,2012,2021
389,CRBU,NCS55FC,NC55-5504-FC2,Q3 FY2012,MAR FY2012,732,01-03-2021,MAR,Q3,2012,2021
390,CRBU,NCS55FC,NC55-5504-FC2,Q4 FY2012,JUL FY2012,148,01-07-2021,JUL,Q4,2012,2021
391,CRBU,NCS55FC,NC55-5504-FC2,Q4 FY2012,JUN FY2012,264,01-06-2021,JUN,Q4,2012,2021
392,CRBU,NCS55FC,NC55-5504-FC2,Q4 FY2012,MAY FY2012,78,01-05-2021,MAY,Q4,2012,2021
393,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2011,AUG FY2011,14,01-08-2020,AUG,Q1,2011,2020
394,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2011,OCT FY2011,60,01-10-2020,OCT,Q1,2011,2020
395,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2011,SEP FY2011,3,01-09-2020,SEP,Q1,2011,2020
396,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2012,AUG FY2012,49,01-08-2021,AUG,Q1,2012,2021
397,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2012,OCT FY2012,439,01-10-2021,OCT,Q1,2012,2021
398,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2012,SEP FY2012,73,01-09-2021,SEP,Q1,2012,2021
399,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2022,AUG FY2022,61,01-08-2022,AUG,Q1,2022,2022
400,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2022,OCT FY2022,201,01-10-2022,OCT,Q1,2022,2022
401,CRBU,NCS55FC,NC55-5508-FC2,Q1 FY2022,SEP FY2022,258,01-09-2022,SEP,Q1,2022,2022
402,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2011,DEC FY2011,270,01-12-2020,DEC,Q2,2011,2020
403,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2011,JAN FY2011,234,01-01-2020,JAN,Q2,2011,2020
404,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2011,NOV FY2011,18,01-11-2020,NOV,Q2,2011,2020
405,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,DEC FY2012,431,01-12-2021,DEC,Q2,2012,2021
406,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,JAN FY2012,828,01-01-2021,JAN,Q2,2012,2021
407,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,NOV FY2012,253,01-11-2021,NOV,Q2,2012,2021
408,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2022,DEC FY2022,258,01-12-2022,DEC,Q2,2022,2022
409,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2022,JAN FY2022,374,01-01-2022,JAN,Q2,2022,2022
410,CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2022,NOV FY2022,60,01-11-2022,NOV,Q2,2022,2022
411,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2007,APR FY2007,18,01-04-2019,APR,Q3,2007,2019
412,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2011,APR FY2011,264,01-04-2020,APR,Q3,2011,2020
413,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2011,FEB FY2011,127,01-02-2020,FEB,Q3,2011,2020
414,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2011,MAR FY2011,174,01-03-2020,MAR,Q3,2011,2020
415,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2012,APR FY2012,289,01-04-2021,APR,Q3,2012,2021
416,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2012,FEB FY2012,192,01-02-2021,FEB,Q3,2012,2021
417,CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2012,MAR FY2012,573,01-03-2021,MAR,Q3,2012,2021
418,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2007,JUL FY2007,120,01-07-2019,JUL,Q4,2007,2019
419,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2007,JUN FY2007,25,01-06-2019,JUN,Q4,2007,2019
420,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2011,JUL FY2011,481,01-07-2020,JUL,Q4,2011,2020
421,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2011,JUN FY2011,96,01-06-2020,JUN,Q4,2011,2020
422,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2011,MAY FY2011,84,01-05-2020,MAY,Q4,2011,2020
423,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2012,JUL FY2012,510,01-07-2021,JUL,Q4,2012,2021
424,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2012,JUN FY2012,450,01-06-2021,JUN,Q4,2012,2021
425,CRBU,NCS55FC,NC55-5508-FC2,Q4 FY2012,MAY FY2012,286,01-05-2021,MAY,Q4,2012,2021
426,CRBU,NCS55FC,NC-57-36H6D-S,Q1 FY2022,AUG FY2022,40,01-08-2022,AUG,Q1,2022,2022
427,CRBU,NCS55FC,NC-57-36H6D-S,Q1 FY2022,OCT FY2022,6,01-10-2022,OCT,Q1,2022,2022
428,CRBU,NCS55FC,NC-57-36H6D-S,Q1 FY2022,SEP FY2022,3,01-09-2022,SEP,Q1,2022,2022
429,CRBU,NCS55FC,NC-57-36H6D-S,Q2 FY2022,DEC FY2022,31,01-12-2022,DEC,Q2,2022,2022
430,CRBU,NCS55FC,NC-57-36H6D-S,Q2 FY2022,JAN FY2022,22,01-01-2022,JAN,Q2,2022,2022
431,CRBU,NCS55FC,NC-57-36H6D-S,Q2 FY2022,NOV FY2022,14,01-11-2022,NOV,Q2,2022,2022
432,CRBU,NCS55FC,NC-57-36H6D-S,Q4 FY2012,JUL FY2012,18,01-07-2021,JUL,Q4,2012,2021
433,CRBU,NCS55FC,NC-57-36H6D-S,Q4 FY2012,JUN FY2012,1,01-06-2021,JUN,Q4,2012,2021
434,CRBU,NCS55FC,NC-57-36H6D-S,Q4 FY2012,MAY FY2012,1,01-05-2021,MAY,Q4,2012,2021
435,CRBU,NCS55FC,NC-57-36H-SE,Q1 FY2022,AUG FY2022,8,01-08-2022,AUG,Q1,2022,2022
436,CRBU,NCS55FC,NC-57-36H-SE,Q1 FY2022,OCT FY2022,24,01-10-2022,OCT,Q1,2022,2022
437,CRBU,NCS55FC,NC-57-36H-SE,Q1 FY2022,SEP FY2022,272,01-09-2022,SEP,Q1,2022,2022
438,CRBU,NCS55FC,NC-57-36H-SE,Q2 FY2012,JAN FY2012,1,01-01-2021,JAN,Q2,2012,2021
439,CRBU,NCS55FC,NC-57-36H-SE,Q2 FY2022,DEC FY2022,19,01-12-2022,DEC,Q2,2022,2022
